asset,rsi_period,rsi_threshold,ma_period,hold_days,train_trades,train_wr,train_avg,train_sharpe,train_pl,train_recovery,val_trades,val_wr,val_avg,val_sharpe,val_pl,val_recovery,wr_overfit_diff,ret_overfit_diff,score
0050,12,40,120,5,21,66.66666666666666,0.703662985060553,1.5028294603154941,0.8398201612194318,0.9824747527622533,9,44.44444444444444,0.41338129221795455,0.10247894477050491,1.8243606358229394,1.1128485281194604,22.222222222222214,0.29028169284259847,-18.44974043263299
0050,14,45,120,7,25,64.0,0.8790981302801741,2.2410499609220533,1.0446165314353983,1.461217156876613,16,37.5,0.7048309767544467,1.1446631150226592,2.6695041008813547,0.9920713610445915,26.5,0.17426715352572741,-18.451621960225054
0050,10,45,120,5,26,50.0,-0.05562601399849705,-2.142468863042253,0.9612273200624541,0.05866686189268433,20,40.0,0.4141111142823518,0.08706229868083228,2.0870665038210663,0.8756228052417687,10.0,0.46973712828084885,-18.967237671514503
0050,10,45,60,7,29,41.37931034482759,-0.287079640225737,-3.2336735837823847,1.1539230800360496,0.33770847586610786,18,44.44444444444444,1.1442805229471935,2.705519382196725,2.5182061981989,2.2426258483645403,3.0651340996168557,1.4313601631729305,-19.164534280328166
006208,14,45,60,7,28,64.28571428571429,0.8057583267161197,2.0914633952584185,1.0556476308899205,1.8731952385961927,14,35.714285714285715,0.8061766160519527,1.4473034072484339,2.9498281679455096,0.9816361507123291,28.571428571428577,0.00041828933583298866,-19.536533505459523
006208,14,45,120,7,23,69.56521739130434,1.0925360747123092,3.285264424326249,0.978570063489761,2.086333990410271,15,40.0,0.8291832212901877,1.5819870564333425,2.5559302449137484,1.2021402243530748,29.565217391304344,0.26335285342212145,-19.734478167937063
006208,12,40,60,10,22,54.54545454545454,0.3319355574068035,-0.29473366144934626,1.0392856703756994,0.6063134580017135,8,37.5,1.7751959053944906,5.422011776291127,5.568705745273811,5.324650799935572,17.04545454545454,1.443260347987687,-20.30811909346248
2330,14,45,20,5,36,52.77777777777778,0.42068735397121126,0.13374085584000217,1.3165850741479672,1.3248717177166849,16,37.5,-0.016144457316694144,-1.29792686741385,1.652961576995808,0.009484584270785848,15.277777777777779,0.4368318112879054,-20.386057915393746
006208,12,40,60,7,22,54.54545454545454,0.3022096015562394,-0.4509754725482096,1.038447401265441,0.5520160298353376,8,37.5,1.4517660154748013,4.524491722911314,4.857777973403032,4.354531830614693,17.04545454545454,1.149556413918562,-20.40620887965678
006208,10,45,60,7,28,50.0,0.09508166538314176,-1.3916544916434679,1.0663264013291411,0.16868653082388954,19,36.84210526315789,0.9294849357377394,1.989354299480069,3.2337788878491005,2.113270673879651,13.15789473684211,0.8344032703545976,-20.65166610366724
006208,12,40,60,5,22,59.09090909090909,0.4131991862720989,0.0823701495972881,0.9421740776056828,0.7547495948591478,8,37.5,0.7689648388982537,2.2156359338435725,3.3569200310067813,2.306488670979684,21.590909090909093,0.35576565262615484,-20.676074560947665
006208,10,45,30,7,32,56.25,0.6361174092032884,1.2798103934845968,1.2552552506493249,1.6472929280115123,20,35.0,0.3748822303083633,-0.0726216926993318,2.319944539463165,0.40485386598802847,21.25,0.2612351788949251,-20.756116568221323
006208,10,45,120,10,25,56.00000000000001,0.7272096094175118,1.2840873545898912,1.1862036757490466,1.0972200845794777,19,31.57894736842105,0.5584020384824787,0.7166631282730583,3.2079123883656786,1.0095180259973513,24.421052631578956,0.16880757093503307,-20.799019772146735
2330,14,45,120,3,23,52.17391304347826,0.5618262754479999,0.723553747769841,1.380485782022552,0.7427823093553948,10,50.0,-0.3064897814628332,-4.169447850237453,0.7728510684030137,0.47577662003370785,2.173913043478258,0.868316056910833,-21.51962953187014
0050,10,45,30,3,33,48.484848484848484,-0.1273986657992855,-3.847163706546567,0.9182495860944007,0.2709492769192066,18,44.44444444444444,0.23538845171415135,-0.9394448347384716,1.5547336776586442,0.6329584701714243,4.0404040404040416,0.36278711751343684,-21.552910581146715
2330,10,45,60,3,35,42.857142857142854,-0.3830528345054522,-3.761567252983713,0.9836911224666981,0.49275474380890666,12,41.66666666666667,-0.38114259473814277,-4.50523798602073,1.0295651990921209,0.5131443145087495,1.1904761904761827,0.0019102397673094185,-21.69109449432939
006208,12,45,30,7,35,60.0,0.8895957097675428,2.9098719149478964,1.4418598860203458,4.062022366148444,17,35.294117647058826,0.5336045206615286,0.4182260659577929,2.4304959776731145,0.3595874332923093,24.705882352941174,0.3559911891060141,-22.153101738203347
2330,14,45,200,7,16,62.5,1.0988096854453255,2.937160668953206,1.198804527696527,1.3380206642985457,17,41.17647058823529,0.3280819528858104,-0.22803672134151456,1.734170902569265,0.28902283064488077,21.32352941176471,0.7707277325595152,-22.19880676714186
2330,16,45,120,3,21,47.61904761904761,-0.033056028005086946,-2.044216319571129,1.0710503911870073,0.04017216184185711,8,50.0,-0.3268935878372281,-4.367830247948911,0.7487786569328995,0.4059588744338164,2.3809523809523867,0.29383755983214116,-22.355977946366284
006208,12,35,120,3,11,63.63636363636363,-0.043392232782923784,-2.0639517206607825,0.552544397372024,0.039630098914308694,6,50.0,0.42148726328851077,0.1795528864226961,1.542474348195391,0.9481795023912137,13.636363636363633,0.46487949607143453,-22.473919972832146
0050,10,40,120,5,17,58.82352941176471,-0.0695845778792958,-1.921450666126361,0.6716179546733958,0.05283917011847688,11,45.45454545454545,0.48833323664009554,0.5477848470089827,1.8251085780783316,1.6195630102035687,13.368983957219257,0.5579178145193914,-22.656701147659373
0050,16,45,120,7,26,61.53846153846154,0.8603094154417464,2.1580894194121605,1.1463467049806129,1.4871856708475009,14,35.714285714285715,0.5794403620730403,0.6499388096712422,2.6125179475443,1.02939064472879,25.824175824175825,0.28086905336870616,-22.964432436436837
006208,12,35,60,7,13,53.84615384615385,0.08309321966742551,-1.4162266028765582,0.9104345673479749,0.08968698259270987,5,40.0,1.2220082779579429,3.3334256684794474,3.275416956434613,2.290862425022991,13.846153846153847,1.1389150582905174,-22.99697617578599
