symbol,rsi_period,rsi_threshold,hold_days,tp_pct,sl_pct,train_n,train_wr,train_avg,train_sharpe,train_pl,train_stability,val_n,val_wr,val_avg,val_sharpe,val_pl,val_recovery,val_bull_wr,val_bull_avg,val_range_wr,wr_diff,ret_diff,score
2379,12,45,10,15,8,30,73.33333333333333,1.5432218366615744,5.361309801865198,0.87519876902197,4.557634982841216,14,71.42857142857143,1.4888764395428935,3.9641619796755614,0.7322852490798685,1.7151015814835116,71.42857142857143,1.4888764395428935,0,1.904761904761898,0.054345397118680916,72.75959207096817
2379,12,45,10,20,8,30,73.33333333333333,1.5432218366615744,5.361309801865198,0.87519876902197,4.557634982841216,14,71.42857142857143,1.4888764395428935,3.9641619796755614,0.7322852490798685,1.7151015814835116,71.42857142857143,1.4888764395428935,0,1.904761904761898,0.054345397118680916,72.75959207096817
2330,12,45,10,15,10,32,68.75,2.2355152928979267,8.347095011482548,1.835056250135704,4.243956846660003,10,70.0,1.7956927913111087,4.225695537097614,0.8154613371851775,2.724191662608558,70.0,1.7956927913111087,0,1.25,0.439822501586818,72.56103704103386
2330,12,45,10,20,10,32,68.75,2.2355152928979267,8.347095011482548,1.835056250135704,4.243956846660003,10,70.0,1.7956927913111087,4.225695537097614,0.8154613371851775,2.724191662608558,70.0,1.7956927913111087,0,1.25,0.439822501586818,72.56103704103386
2454,10,60,7,10,6,53,56.60377358490566,1.3391701528562925,4.339459763271764,1.5420758427711538,4.884403636256587,30,56.666666666666664,1.8355964188377125,3.950843011305273,1.3948711451312743,1.4790874254765471,56.666666666666664,1.8355964188377125,0,0.06289308176100405,0.49642626598142003,69.63173072606473
2454,12,45,10,10,6,23,65.21739130434783,1.7883690311670963,4.849454274439091,1.149891260612179,5.841169453589173,14,64.28571428571429,1.7319882743592472,3.5992051748525675,0.9178229477308737,0.7994631137276451,64.28571428571429,1.7319882743592472,0,0.9316770186335361,0.05638075680784915,69.36518500605808
2454,10,60,7,20,6,53,56.60377358490566,1.3479145158670156,4.353862611551166,1.5471388800585537,4.900128325113392,30,56.666666666666664,1.8347360974474918,3.876178621694184,1.3945757067404942,1.4783938259524203,56.666666666666664,1.8347360974474918,0,0.06289308176100405,0.48682158158047617,68.97965648200937
2330,10,60,7,10,6,60,63.33333333333333,1.497913532318747,6.955545850502958,1.9889629027771711,3.4096024356467343,29,62.06896551724138,1.4338009690173108,3.684122040798404,1.0981026475125273,1.6133798650770705,62.06896551724138,1.4338009690173108,0,1.2643678160919478,0.06411256330143611,68.93198732287718
2330,10,60,7,10,8,60,63.33333333333333,1.497913532318747,6.955545850502958,1.9889629027771711,3.4096024356467343,29,62.06896551724138,1.4338009690173108,3.684122040798404,1.0981026475125273,1.6133798650770705,62.06896551724138,1.4338009690173108,0,1.2643678160919478,0.06411256330143611,68.93198732287718
2330,10,60,7,10,10,60,63.33333333333333,1.497913532318747,6.955545850502958,1.9889629027771711,3.4096024356467343,29,62.06896551724138,1.4338009690173108,3.684122040798404,1.0981026475125273,1.6133798650770705,62.06896551724138,1.4338009690173108,0,1.2643678160919478,0.06411256330143611,68.93198732287718
2454,10,60,7,15,6,53,56.60377358490566,1.3479145158670156,4.353862611551166,1.5471388800585537,4.900128325113392,30,56.666666666666664,1.7428346875648333,3.78554231954936,1.3630257061794926,1.4043414992140604,56.666666666666664,1.7428346875648333,0,0.06289308176100405,0.3949201716978177,68.8345575565827
2330,10,60,7,20,6,60,63.33333333333333,1.5277809024954254,6.932207947035799,2.0170776470603675,3.489476377622072,29,62.06896551724138,1.4114243802966897,3.57063206086661,1.09050242296536,1.5882006815843268,62.06896551724138,1.4114243802966897,0,1.2643678160919478,0.11635652219873571,67.23664681185038
2330,10,60,7,20,8,60,63.33333333333333,1.5277809024954254,6.932207947035799,2.0170776470603675,3.489476377622072,29,62.06896551724138,1.4114243802966897,3.57063206086661,1.09050242296536,1.5882006815843268,62.06896551724138,1.4114243802966897,0,1.2643678160919478,0.11635652219873571,67.23664681185038
